INFO  - 2014-11-12 17:17:43.211; org.eclipse.jetty.server.Server; jetty-8.1.10.v20130312
INFO  - 2014-11-12 17:17:48.041; org.apache.solr.core.SolrCore; [collection1] webapp=null path=null params={q=static+firstSearcher+warming+in+solrconfig.xml&distrib=false&event=firstSearcher} hits=0 status=0 QTime=85 
INFO  - 2014-11-12 17:17:48.042; org.apache.solr.core.QuerySenderListener; QuerySenderListener done.
INFO  - 2014-11-12 17:17:48.042; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: default
INFO  - 2014-11-12 17:17:48.042; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: wordbreak
INFO  - 2014-11-12 17:17:48.042; org.apache.solr.handler.component.SuggestComponent$SuggesterListener; Loading suggester index for: mySuggester
INFO  - 2014-11-12 17:17:48.043; org.apache.solr.spelling.suggest.SolrSuggester; reload()
INFO  - 2014-11-12 17:17:48.043; org.apache.solr.spelling.suggest.SolrSuggester; build()
INFO  - 2014-11-12 17:17:48.054; org.apache.solr.core.SolrCore; [collection1] Registered new searcher Searcher@7a02083b[collection1] main{StandardDirectoryReader(segments_1:1:nrt)}
INFO  - 2014-11-12 17:19:30.351; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1415819970341} status=0 QTime=5 
INFO  - 2014-11-12 17:19:30.461; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/info/system params={wt=json&_=1415819970417} status=0 QTime=42 
INFO  - 2014-11-12 17:19:35.541; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/info/logging params={wt=json&since=0&_=1415819975535} status=0 QTime=2 
INFO  - 2014-11-12 17:19:45.560; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/info/logging params={wt=json&since=1415819867738&_=1415819985557} status=0 QTime=0 
INFO  - 2014-11-12 17:19:55.571; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/info/logging params={wt=json&since=1415819867738&_=1415819995566} status=0 QTime=1 
INFO  - 2014-11-12 17:19:58.305; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={wt=json&_=1415819998296} status=0 QTime=6 
INFO  - 2014-11-12 17:19:58.341; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={wt=json&_=1415819998331} status=0 QTime=1 
INFO  - 2014-11-12 17:21:33.390; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/info/system params={wt=json&_=1415820093359} status=0 QTime=21 
INFO  - 2014-11-13 19:41:50.457; org.eclipse.jetty.server.Server; Graceful shutdown SocketConnector@0.0.0.0:8983
INFO  - 2014-11-13 19:41:50.503; org.eclipse.jetty.server.Server; Graceful shutdown o.e.j.w.WebAppContext{/solr,file:/SOLR/solr-4.10.2/example/solr-webapp/webapp/},/SOLR/solr-4.10.2/example/webapps/solr.war
INFO  - 2014-11-13 19:41:51.515; org.apache.solr.core.CoreContainer; Shutting down CoreContainer instance=790722099
INFO  - 2014-11-13 19:41:51.535; org.apache.solr.core.SolrCore; [collection1]  CLOSING SolrCore org.apache.solr.core.SolrCore@1733acec
INFO  - 2014-11-13 19:41:51.557; org.apache.solr.update.DirectUpdateHandler2; closing DirectUpdateHandler2{commits=0,autocommit maxTime=15000ms,autocommits=0,soft autocommits=0,optimizes=0,rollbacks=0,expungeDeletes=0,docsPending=0,adds=0,deletesById=0,deletesByQuery=0,errors=0,cumulative_adds=0,cumulative_deletesById=0,cumulative_deletesByQuery=0,cumulative_errors=0,transaction_logs_total_size=0,transaction_logs_total_number=0}
INFO  - 2014-11-13 19:41:51.558; org.apache.solr.update.SolrCoreState; Closing SolrCoreState
INFO  - 2014-11-13 19:41:51.559; org.apache.solr.update.DefaultSolrCoreState; SolrCoreState ref count has reached 0 - closing IndexWriter
INFO  - 2014-11-13 19:41:51.561; org.apache.solr.update.DefaultSolrCoreState; closing IndexWriter with IndexWriterCloser
INFO  - 2014-11-13 19:41:51.578; org.apache.solr.core.SolrCore; [collection1] Closing main searcher on request.
INFO  - 2014-11-13 19:41:51.587; org.apache.solr.core.CachingDirectoryFactory; Closing NRTCachingDirectoryFactory - 2 directories currently being tracked
INFO  - 2014-11-13 19:41:51.590; org.apache.solr.core.CachingDirectoryFactory; looking to close /SOLR/solr-4.10.2/example/solr/collection1/data/index [CachedDir<<refCount=0;path=/SOLR/solr-4.10.2/example/solr/collection1/data/index;done=false>>]
INFO  - 2014-11-13 19:41:51.590; org.apache.solr.core.CachingDirectoryFactory; Closing directory: /SOLR/solr-4.10.2/example/solr/collection1/data/index
INFO  - 2014-11-13 19:41:51.590; org.apache.solr.core.CachingDirectoryFactory; looking to close /SOLR/solr-4.10.2/example/solr/collection1/data [CachedDir<<refCount=0;path=/SOLR/solr-4.10.2/example/solr/collection1/data;done=false>>]
INFO  - 2014-11-13 19:41:51.591; org.apache.solr.core.CachingDirectoryFactory; Closing directory: /SOLR/solr-4.10.2/example/solr/collection1/data
INFO  - 2014-11-13 19:41:51.614; org.eclipse.jetty.server.handler.ContextHandler; stopped o.e.j.w.WebAppContext{/solr,file:/SOLR/solr-4.10.2/example/solr-webapp/webapp/},/SOLR/solr-4.10.2/example/webapps/solr.war
INFO  - 2014-11-13 21:15:22.959; org.eclipse.jetty.server.Server; jetty-8.1.10.v20130312
INFO  - 2014-11-13 21:15:22.996; org.eclipse.jetty.deploy.providers.ScanningAppProvider; Deployment monitor /SOLR/solr-4.10.2/example/contexts at interval 0
INFO  - 2014-11-13 21:15:23.007; org.eclipse.jetty.deploy.DeploymentManager; Deployable added: /SOLR/solr-4.10.2/example/contexts/solr-jetty-context.xml
INFO  - 2014-11-13 21:15:24.270; org.eclipse.jetty.webapp.StandardDescriptorProcessor; NO JSP Support for /solr, did not find org.apache.jasper.servlet.JspServlet
INFO  - 2014-11-13 21:15:24.355; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init()
INFO  - 2014-11-13 21:15:24.376; org.apache.solr.core.SolrResourceLoader; JNDI not configured for solr (NoInitialContextEx)
INFO  - 2014-11-13 21:15:24.376; org.apache.solr.core.SolrResourceLoader; solr home defaulted to 'solr/' (could not find system property or JNDI)
INFO  - 2014-11-13 21:15:24.378; org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: 'solr/'
INFO  - 2014-11-13 21:15:24.549; org.apache.solr.core.ConfigSolr; Loading container configuration from /SOLR/solr-4.10.2/example/solr/solr.xml
INFO  - 2014-11-13 21:15:24.707; org.apache.solr.core.CorePropertiesLocator; Config-defined core root directory: /SOLR/solr-4.10.2/example/solr
INFO  - 2014-11-13 21:15:24.718; org.apache.solr.core.CoreContainer; New CoreContainer 173214986
INFO  - 2014-11-13 21:15:24.718; org.apache.solr.core.CoreContainer; Loading cores into CoreContainer [instanceDir=solr/]
INFO  - 2014-11-13 21:15:24.735; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting socketTimeout to: 0
INFO  - 2014-11-13 21:15:24.735; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting urlScheme to: null
INFO  - 2014-11-13 21:15:24.740; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting connTimeout to: 0
INFO  - 2014-11-13 21:15:24.740; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting maxConnectionsPerHost to: 20
INFO  - 2014-11-13 21:15:24.743; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting corePoolSize to: 0
INFO  - 2014-11-13 21:15:24.744; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting maximumPoolSize to: 2147483647
INFO  - 2014-11-13 21:15:24.745; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting maxThreadIdleTime to: 5
INFO  - 2014-11-13 21:15:24.745; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting sizeOfQueue to: -1
INFO  - 2014-11-13 21:15:24.745; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting fairnessPolicy to: false
INFO  - 2014-11-13 21:15:24.903; org.apache.solr.update.UpdateShardHandler; Creating UpdateShardHandler HTTP client with params: socketTimeout=0&connTimeout=0&retry=false
INFO  - 2014-11-13 21:15:24.905; org.apache.solr.logging.LogWatcher; SLF4J impl is org.slf4j.impl.Log4jLoggerFactory
INFO  - 2014-11-13 21:15:24.906; org.apache.solr.logging.LogWatcher; Registering Log Listener [Log4j (org.slf4j.impl.Log4jLoggerFactory)]
INFO  - 2014-11-13 21:15:24.907; org.apache.solr.core.CoreContainer; Host Name: 
INFO  - 2014-11-13 21:15:24.954; org.apache.solr.core.CorePropertiesLocator; Looking for core definitions underneath /SOLR/solr-4.10.2/example/solr
INFO  - 2014-11-13 21:15:24.966; org.apache.solr.core.CorePropertiesLocator; Found core collection1 in /SOLR/solr-4.10.2/example/solr/collection1/
INFO  - 2014-11-13 21:15:24.966; org.apache.solr.core.CorePropertiesLocator; Found 1 core definitions
INFO  - 2014-11-13 21:15:24.969; org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: '/SOLR/solr-4.10.2/example/solr/collection1/'
INFO  - 2014-11-13 21:15:25.074; org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
INFO  - 2014-11-13 21:15:25.077; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2014-11-13 21:15:25.077; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2014-11-13 21:15:25.078; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/aspectjrt-1.6.11.jar' to classloader
INFO  - 2014-11-13 21:15:25.078; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2014-11-13 21:15:25.078; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2014-11-13 21:15:25.079; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
INFO  - 2014-11-13 21:15:25.079; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/commons-compress-1.7.jar' to classloader
INFO  - 2014-11-13 21:15:25.079; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/dom4j-1.6.1.jar' to classloader
INFO  - 2014-11-13 21:15:25.080; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/fontbox-1.8.4.jar' to classloader
INFO  - 2014-11-13 21:15:25.080; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/icu4j-53.1.jar' to classloader
INFO  - 2014-11-13 21:15:25.080; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/isoparser-1.0-RC-1.jar' to classloader
INFO  - 2014-11-13 21:15:25.081; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/jdom-1.0.jar' to classloader
INFO  - 2014-11-13 21:15:25.081; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/jempbox-1.8.4.jar' to classloader
INFO  - 2014-11-13 21:15:25.081; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/jhighlight-1.0.jar' to classloader
INFO  - 2014-11-13 21:15:25.082; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2014-11-13 21:15:25.082; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/metadata-extractor-2.6.2.jar' to classloader
INFO  - 2014-11-13 21:15:25.083; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/pdfbox-1.8.4.jar' to classloader
INFO  - 2014-11-13 21:15:25.083; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/poi-3.10.1.jar' to classloader
INFO  - 2014-11-13 21:15:25.083; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/poi-ooxml-3.10.1.jar' to classloader
INFO  - 2014-11-13 21:15:25.084; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/poi-ooxml-schemas-3.10.1.jar' to classloader
INFO  - 2014-11-13 21:15:25.084; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/poi-scratchpad-3.10.1.jar' to classloader
INFO  - 2014-11-13 21:15:25.085; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/rome-0.9.jar' to classloader
INFO  - 2014-11-13 21:15:25.085; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2014-11-13 21:15:25.086; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/tika-core-1.5.jar' to classloader
INFO  - 2014-11-13 21:15:25.086; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/tika-parsers-1.5.jar' to classloader
INFO  - 2014-11-13 21:15:25.086; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/tika-xmp-1.5.jar' to classloader
INFO  - 2014-11-13 21:15:25.087; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/vorbis-java-core-0.1.jar' to classloader
INFO  - 2014-11-13 21:15:25.087; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/vorbis-java-tika-0.1.jar' to classloader
INFO  - 2014-11-13 21:15:25.087; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
INFO  - 2014-11-13 21:15:25.088; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
INFO  - 2014-11-13 21:15:25.088; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
INFO  - 2014-11-13 21:15:25.088; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/xz-1.4.jar' to classloader
INFO  - 2014-11-13 21:15:25.090; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/dist/solr-cell-4.10.2.jar' to classloader
INFO  - 2014-11-13 21:15:25.090; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/attributes-binder-1.2.1.jar' to classloader
INFO  - 2014-11-13 21:15:25.091; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/carrot2-mini-3.9.0.jar' to classloader
INFO  - 2014-11-13 21:15:25.091; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/hppc-0.5.2.jar' to classloader
INFO  - 2014-11-13 21:15:25.092; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/jackson-core-asl-1.9.13.jar' to classloader
INFO  - 2014-11-13 21:15:25.092; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/jackson-mapper-asl-1.9.13.jar' to classloader
INFO  - 2014-11-13 21:15:25.092; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/mahout-collections-1.0.jar' to classloader
INFO  - 2014-11-13 21:15:25.093; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/mahout-math-0.6.jar' to classloader
INFO  - 2014-11-13 21:15:25.093; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/simple-xml-2.7.jar' to classloader
INFO  - 2014-11-13 21:15:25.094; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/dist/solr-clustering-4.10.2.jar' to classloader
INFO  - 2014-11-13 21:15:25.095; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/langid/lib/jsonic-1.2.7.jar' to classloader
INFO  - 2014-11-13 21:15:25.096; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/langid/lib/langdetect-1.1-20120112.jar' to classloader
INFO  - 2014-11-13 21:15:25.097; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/dist/solr-langid-4.10.2.jar' to classloader
INFO  - 2014-11-13 21:15:25.098; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/velocity/lib/commons-beanutils-1.8.3.jar' to classloader
INFO  - 2014-11-13 21:15:25.098; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/velocity/lib/commons-collections-3.2.1.jar' to classloader
INFO  - 2014-11-13 21:15:25.099; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/velocity/lib/velocity-1.7.jar' to classloader
INFO  - 2014-11-13 21:15:25.099; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/velocity/lib/velocity-tools-2.0.jar' to classloader
INFO  - 2014-11-13 21:15:25.100; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/dist/solr-velocity-4.10.2.jar' to classloader
INFO  - 2014-11-13 21:15:25.252; org.apache.solr.update.SolrIndexConfig; IndexWriter infoStream solr logging is enabled
INFO  - 2014-11-13 21:15:25.263; org.apache.solr.core.SolrConfig; Using Lucene MatchVersion: 4.10.2
INFO  - 2014-11-13 21:15:25.460; org.apache.solr.core.SolrConfig; Loaded SolrConfig: solrconfig.xml
INFO  - 2014-11-13 21:15:25.470; org.apache.solr.schema.IndexSchema; Reading Solr Schema from /SOLR/solr-4.10.2/example/solr/collection1/conf/schema.xml
INFO  - 2014-11-13 21:15:25.551; org.apache.solr.schema.IndexSchema; [collection1] Schema name=example
INFO  - 2014-11-13 21:15:26.060; org.apache.solr.schema.IndexSchema; unique key field: id
INFO  - 2014-11-13 21:15:26.074; org.apache.solr.rest.RestManager$Registry; Registered ManagedResource impl org.apache.solr.rest.schema.analysis.ManagedWordSetResource for path /schema/analysis/stopwords/english
INFO  - 2014-11-13 21:15:26.075; org.apache.solr.rest.RestManager$Registry; Registered ManagedResource impl org.apache.solr.rest.schema.analysis.ManagedSynonymFilterFactory$SynonymManager for path /schema/analysis/synonyms/english
INFO  - 2014-11-13 21:15:26.162; org.apache.solr.schema.FileExchangeRateProvider; Reloading exchange rates from file currency.xml
INFO  - 2014-11-13 21:15:26.168; org.apache.solr.schema.FileExchangeRateProvider; Reloading exchange rates from file currency.xml
INFO  - 2014-11-13 21:15:26.287; org.apache.solr.core.CoreContainer; Creating SolrCore 'collection1' using configuration from instancedir /SOLR/solr-4.10.2/example/solr/collection1/
INFO  - 2014-11-13 21:15:26.313; org.apache.solr.core.SolrCore; solr.NRTCachingDirectoryFactory
